x,y,type,title,uid,aid,did,player,population,alliance,tribe
-48,120,unoccupied,Unoccupied 4-4-4-6,,,,,,,
-48,121,unoccupied,Unoccupied 4-4-3-7,,,,,,,
-48,122,unoccupied,Unoccupied 3-4-4-7,,,,,,,
-48,123,unoccupied,Unoccupied 3-3-3-9,,,,,,,
-48,124,unoccupied,Unoccupied 3-4-4-7,,,,,,,
-48,126,other,Mountain,,,,,,,
-48,127,other,{k.fo},,,-1,,,,
-48,128,unoccupied,Unoccupied 3-4-5-6,,,,,,,
-48,129,village,Village Natars -48|129,1,,51267,Natars,20,Tribe Natars,Natars
-48,130,unoccupied,Unoccupied 1-1-1-15,,,,,,,
-48,131,unoccupied,Unoccupied 3-4-5-6,,,,,,,
-48,132,unoccupied,Unoccupied 3-3-3-9,,,,,,,
-48,133,oasis,Forest,,,,,,,
-48,134,unoccupied,Unoccupied 3-4-5-6,,,,,,,
-48,136,oasis,Forest,,,,,,,
-48,137,oasis,Clay,,,,,,,
-48,138,oasis,Clay,,,,,,,
-48,139,unoccupied,Unoccupied 3-4-4-7,,,,,,,
-48,140,unoccupied,Unoccupied 4-3-4-7,,,,,,,
-48,141,unoccupied,Unoccupied 1-1-1-15,,,,,,,
-48,142,unoccupied,Unoccupied 3-3-3-9,,,,,,,
-48,143,village,Village Osada: maciora80,11457,,53619,maciora80,28,Tribe Gauls,Gauls
-48,144,unoccupied,Unoccupied 3-4-4-7,,,,,,,
-48,146,unoccupied,Unoccupied 4-5-3-6,,,,,,,
-48,147,other,Mountain,,,,,,,
-48,148,village,Village Dorf von Lordy,12299,,54511,Lordy,32,Tribe Gauls,Gauls
-48,149,unoccupied,Unoccupied 3-3-3-9,,,,,,,
-48,150,unoccupied,Unoccupied 1-1-1-15,,,,,,,
-48,151,unoccupied,Unoccupied 3-3-3-9,,,,,,,
-48,152,unoccupied,Unoccupied 3-3-3-9,,,,,,,
-48,153,unoccupied,Unoccupied 3-3-3-9,,,,,,,
-48,154,unoccupied,Unoccupied 4-3-4-7,,,,,,,
-48,156,unoccupied,Unoccupied 3-3-3-9,,,,,,,
-48,157,oasis,Clay,,,,,,,
-48,158,other,Mountain,,,,,,,
-48,159,other,Mountain,,,,,,,
-48,160,village,Village Villaggio di Salvo,14112,118,56696,Salvo,308,KB-2,Gauls
-48,161,oasis,Forest,,,,,,,
-48,162,unoccupied,Unoccupied 4-4-4-6,,,,,,,
-48,163,village,Village Villaggio di zodd,14599,,57256,zodd,46,Tribe Gauls,Gauls
-48,164,oasis,Clay,,,,,,,
-48,166,unoccupied,Unoccupied 3-3-3-9,,,,,,,
-48,167,unoccupied,Unoccupied 4-3-4-7,,,,,,,
-48,168,unoccupied,Unoccupied 1-1-1-15,,,,,,,
-48,169,unoccupied,Unoccupied 4-4-4-6,,,,,,,
-48,170,unoccupied,Unoccupied 3-4-5-6,,,,,,,
-48,171,unoccupied,Unoccupied 4-4-4-6,,,,,,,
-48,172,oasis,Clay,,,,,,,
-48,173,unoccupied,Unoccupied 3-4-5-6,,,,,,,
-48,174,oasis,Clay,,,,,,,
-48,176,oasis,Forest,,,,,,,
-48,177,oasis,Clay,,,,,,,
-48,178,unoccupied,Unoccupied 3-3-3-9,,,,,,,
-48,179,oasis,Forest,,,,,,,
-48,180,oasis,Clay,,,,,,,
-48,181,village,Village Osada: werds,17752,,61107,werds,11,Tribe Gauls,Gauls
-48,182,unoccupied,Unoccupied 3-3-3-9,,,,,,,
-48,183,other,{k.fo},,,-1,,,,
-48,184,unoccupied,Unoccupied 1-1-1-15,,,,,,,
-48,186,unoccupied,Unoccupied 4-3-4-7,,,,,,,
-48,187,village,Village Villaggio di weeedly,18914,,62552,weeedly,16,Tribe Gauls,Gauls
-48,188,oasis,Forest,,,,,,,
-48,189,unoccupied,Unoccupied 4-3-4-7,,,,,,,
-48,190,unoccupied,Unoccupied 4-3-4-7,,,,,,,
-48,191,unoccupied,Unoccupied 3-3-3-9,,,,,,,
-48,192,unoccupied,Unoccupied 4-4-4-6,,,,,,,
-48,193,unoccupied,Unoccupied 3-3-3-9,,,,,,,
-48,194,unoccupied,Unoccupied 4-5-3-6,,,,,,,
-48,196,oasis,Clay,,,,,,,
-48,197,unoccupied,Unoccupied 4-5-3-6,,,,,,,
-48,198,village,Village Vesnice: judziin,21101,,65433,judziin,13,Tribe Gauls,Gauls
-48,199,unoccupied,Unoccupied 3-3-3-9,,,,,,,
-48,200,unoccupied,Unoccupied 4-5-3-6,,,,,,,
-47,-200,unoccupied,Unoccupied 4-4-4-6,,,,,,,
-47,-199,village,Village Villaggio di KarmaX71,21031,,65338,KarmaX71,13,Tribe Gauls,Gauls
-47,-198,unoccupied,Unoccupied 3-3-3-9,,,,,,,
-47,-197,unoccupied,Unoccupied 4-5-3-6,,,,,,,
-47,-196,village,Village King_HecToR Köyü,20791,,65063,King_HecToR,9,Tribe Romans,Romans
-47,-194,unoccupied,Unoccupied 4-4-4-6,,,,,,,
-47,-193,oasis,Lake,,,,,,,
-47,-192,other,Mountain,,,,,,,
-47,-191,unoccupied,Unoccupied 4-4-4-6,,,,,,,
-47,-190,unoccupied,Unoccupied 1-1-1-15,,,,,,,
-47,-189,unoccupied,Unoccupied 3-3-3-9,,,,,,,
-47,-188,other,{k.fo},,,-1,,,,
-47,-187,other,{k.fo},,,-1,,,,
-47,-186,other,{k.fo},,,-1,,,,
-47,-184,unoccupied,Unoccupied 3-3-3-9,,,,,,,
-47,-183,unoccupied,Unoccupied 3-3-3-9,,,,,,,
-47,-182,unoccupied,Unoccupied 4-3-4-7,,,,,,,
-47,-181,unoccupied,Unoccupied 1-1-1-15,,,,,,,
-47,-180,other,{k.fo},,,-1,,,,
-47,-179,other,{k.fo},,,-1,,,,
-47,-178,village,Village New village,7955,,73850,minimanó,65,Tribe Romans,Romans
-47,-177,unoccupied,Unoccupied 3-4-5-6,,,,,,,
-47,-176,unoccupied,Unoccupied 3-3-3-9,,,,,,,
-47,-174,unoccupied,Unoccupied 4-4-4-6,,,,,,,
-47,-173,unoccupied,Unoccupied 3-3-3-9,,,,,,,
-47,-172,oasis,Forest,,,,,,,
-47,-171,village,Village LLawliet Köyü,15917,,58854,LLawliet,15,Tribe Romans,Romans
-47,-170,unoccupied,Unoccupied 3-3-3-9,,,,,,,
-47,-169,village,Village Paris,15506,275,58362,AlPia,346,TARTA,Gauls
-47,-168,other,{k.fo},,,-1,,,,
-47,-167,other,{k.fo},,,-1,,,,
-47,-166,oasis,Lake,,,,,,,
-47,-164,oasis,Forest,,,,,,,
-47,-163,unoccupied,Unoccupied 3-4-5-6,,,,,,,
-47,-162,unoccupied,Unoccupied 3-3-3-9,,,,,,,
-47,-161,village,Village Osada: szyszka,14285,,56904,szyszka,16,Tribe Romans,Romans
-47,-160,unoccupied,Unoccupied 4-3-4-7,,,,,,,
-47,-159,unoccupied,Unoccupied 4-3-4-7,,,,,,,
-47,-158,unoccupied,Unoccupied 4-4-4-6,,,,,,,
-47,-157,unoccupied,Unoccupied 3-4-4-7,,,,,,,
-47,-156,unoccupied,Unoccupied 3-3-3-9,,,,,,,
-47,-154,unoccupied,Unoccupied 3-4-5-6,,,,,,,
-47,-153,unoccupied,Unoccupied 4-4-4-6,,,,,,,
-47,-152,unoccupied,Unoccupied 3-3-3-9,,,,,,,
-47,-151,unoccupied,Unoccupied 4-4-3-7,,,,,,,
-47,-150,other,{k.fo},,,-1,,,,
-47,-149,oasis,Lake,,,,,,,
-47,-148,oasis,Forest,,,,,,,
-47,-147,unoccupied,Unoccupied 3-3-3-9,,,,,,,
-47,-146,unoccupied,Unoccupied 4-4-3-7,,,,,,,
-47,-144,village,Village 2222,12944,,75104,AMBIK,4,Tribe Gauls,Gauls
-47,-143,unoccupied,Unoccupied 3-4-4-7,,,,,,,
-47,-142,unoccupied,Unoccupied 3-4-4-7,,,,,,,
-47,-141,unoccupied,Unoccupied 3-3-3-9,,,,,,,
-47,-140,village,Village Gamzeli Köyü,10927,84,53171,Gamzeli,602,AO,Teutons
-47,-139,other,{k.fo},,,-1,,,,
-47,-138,oasis,Lake,,,,,,,
-47,-137,village,Village Osada: fenix5546,10617,,52569,fenix5546,9,Tribe Gauls,Gauls
-47,-136,oasis,Forest,,,,,,,
-47,-134,unoccupied,Unoccupied 3-3-3-9,,,,,,,
-47,-133,oasis,Forest,,,,,,,
-47,-132,unoccupied,Unoccupied 3-4-5-6,,,,,,,
-47,-131,unoccupied,Unoccupied 3-4-4-7,,,,,,,
-47,-130,other,{k.fo},,,-1,,,,
-47,-129,unoccupied,Unoccupied 4-4-4-6,,,,,,,
-47,-128,oasis,Lake,,,,,,,
-47,-127,unoccupied,Unoccupied 1-1-1-15,,,,,,,
-47,-126,unoccupied,Unoccupied 1-1-1-15,,,,,,,
-47,-124,other,Mountain,,,,,,,
-47,-123,other,Mountain,,,,,,,
-47,-122,village,Village GUPvVdz5`s village,10968,,49924,GUPvVdz5,22,Tribe Gauls,Gauls
-47,-121,unoccupied,Unoccupied 4-4-4-6,,,,,,,
-47,-120,unoccupied,Unoccupied 4-3-4-7,,,,,,,
-47,-119,village,Village FUKKEN,8124,3,49132,R1CK1551,584,I.P,Romans
-47,-118,unoccupied,Unoccupied 4-4-4-6,,,,,,,
-47,-117,village,Village Aldea de Hakuni,7845,,48690,Hakuni,17,Tribe Gauls,Gauls
-47,-116,unoccupied,Unoccupied 4-4-4-6,,,,,,,
-47,-114,oasis,Clay,,,,,,,
-47,-113,oasis,Clay,,,,,,,
-47,-112,other,{k.fo},,,-1,,,,
-47,-111,other,{k.fo},,,-1,,,,
-47,-110,village,Village ChaosSnake`s village,7134,,47318,ChaosSnake,9,Tribe Gauls,Gauls
-47,-109,unoccupied,Unoccupied 4-3-4-7,,,,,,,
-47,-108,unoccupied,Unoccupied 4-3-4-7,,,,,,,
-47,-107,village,Village Aewen`s village,6732,,46523,Aewen,104,Tribe Gauls,Gauls
-47,-106,other,{k.fo},,,-1,,,,
-47,-104,oasis,Forest,,,,,,,
-47,-103,village,Village [01],5578,84,45760,One Man Army,671,AO,Romans
-47,-102,unoccupied,Unoccupied 3-3-3-9,,,,,,,
-47,-101,unoccupied,Unoccupied 4-3-4-7,,,,,,,
-47,-100,oasis,Forest,,,,,,,
-47,-99,unoccupied,Unoccupied 3-4-4-7,,,,,,,
-47,-98,village,Village 1,5426,168,75059,KyysT,80,AO2,Romans
-47,-97,village,Village E F E`s village,5609,,44361,E F E,82,Tribe Gauls,Gauls
-47,-96,oasis,Forest,,,,,,,
-47,-94,oasis,Forest,,,,,,,
-47,-93,unoccupied,Unoccupied 4-4-4-6,,,,,,,
-47,-92,unoccupied,Unoccupied 3-3-3-9,,,,,,,
-47,-91,unoccupied,Unoccupied 4-4-4-6,,,,,,,
-47,-90,other,{k.fo},,,-1,,,,
-47,-89,unoccupied,Unoccupied 1-1-1-15,,,,,,,
-47,-88,oasis,Forest,,,,,,,
-47,-87,unoccupied,Unoccupied 4-4-4-6,,,,,,,
-47,-86,unoccupied,Unoccupied 3-4-5-6,,,,,,,
-47,-84,unoccupied,Unoccupied 4-4-4-6,,,,,,,
-47,-83,unoccupied,Unoccupied 3-3-3-9,,,,,,,
-47,-82,unoccupied,Unoccupied 3-4-4-7,,,,,,,
-47,-81,unoccupied,Unoccupied 1-1-1-15,,,,,,,
-47,-80,unoccupied,Unoccupied 4-5-3-6,,,,,,,
-47,-79,oasis,Forest,,,,,,,
-47,-78,unoccupied,Unoccupied 1-1-1-15,,,,,,,
-47,-77,unoccupied,Unoccupied 4-5-3-6,,,,,,,
-47,-76,unoccupied,Unoccupied 4-4-4-6,,,,,,,
-47,-74,other,Mountain,,,,,,,
-47,-73,unoccupied,Unoccupied 1-1-1-15,,,,,,,
-47,-72,village,Village 01-ICARDI,3425,28,34743,CANGSTER,614,TR,Gauls
-47,-71,unoccupied,Unoccupied 3-3-3-9,,,,,,,
-47,-70,unoccupied,Unoccupied 4-4-4-6,,,,,,,
-47,-69,unoccupied,Unoccupied 3-3-3-9,,,,,,,
-47,-68,village,Village Moura,3176,168,33355,EdwardMDL,478,AO2,Gauls
-47,-67,unoccupied,Unoccupied 3-3-3-9,,,,,,,
-47,-66,village,Village TMR Köyü,3054,268,32797,TMR,394,TR_,Gauls
-47,-64,unoccupied,Unoccupied 3-3-3-9,,,,,,,
-47,-63,unoccupied,Unoccupied 4-3-4-7,,,,,,,
-47,-62,unoccupied,Unoccupied 3-3-3-9,,,,,,,
-47,-61,unoccupied,Unoccupied 3-4-5-6,,,,,,,
-47,-60,village,{k.bt},3294,94,-1,Polito Alliance TUCW Tribe Gauls,,TUCW,Gauls
-47,-59,unoccupied,Unoccupied 3-4-4-7,,,,,,,
-47,-58,unoccupied,Unoccupied 3-4-4-7,,,,,,,
-47,-57,oasis,Clay,,,,,,,
-47,-56,other,{k.fo},,,-1,,,,
-47,-54,unoccupied,Unoccupied 3-4-4-7,,,,,,,
-47,-53,unoccupied,Unoccupied 3-3-3-9,,,,,,,
-47,-52,unoccupied,Unoccupied 3-4-4-7,,,,,,,
-47,-51,other,{k.fo},,,-1,,,,
-47,-50,other,{k.fo},,,-1,,,,
-47,-49,unoccupied,Unoccupied 4-4-4-6,,,,,,,
-47,-48,village,Village Yeni Köy,2093,28,71916,Abdulhey,217,TR,Gauls
-47,-47,oasis,Forest,,,,,,,
-47,-46,village,Village Abdulhey Köyü,2093,28,27324,Abdulhey,498,TR,Gauls
-47,-44,unoccupied,Unoccupied 3-3-3-9,,,,,,,
-47,-43,other,{k.fo},,,-1,,,,
-47,-42,oasis,Lake,,,,,,,
-47,-41,village,Village santiago Köyü,1574,153,24112,santiago,191,AGGA,Teutons
-47,-40,village,Village LYON,1261,65,74236,Yann,130,NKF,Romans
-47,-39,oasis,Clay,,,,,,,
-47,-38,oasis,Clay,,,,,,,
-47,-37,oasis,Clay,,,,,,,
-47,-36,unoccupied,Unoccupied 3-3-3-9,,,,,,,
-47,-34,unoccupied,Unoccupied 1-1-1-15,,,,,,,
-47,-33,unoccupied,Unoccupied 4-4-3-7,,,,,,,
-47,-32,oasis,Clay,,,,,,,
-47,-31,other,{k.fo},,,-1,,,,
-47,-30,oasis,Forest,,,,,,,
-47,-29,village,Village 00 ŴǻɭϦǻɭɭǻ,1440,65,23996,Odin666,534,NKF,Gauls
-47,-28,oasis,Clay,,,,,,,
-47,-27,unoccupied,Unoccupied 4-3-4-7,,,,,,,
-47,-26,village,Village KİNGBROTHERS Köyü,1506,,23694,KİNGBROTHERS,81,Tribe Teutons,Teutons
-47,-24,oasis,Forest,,,,,,,
-47,-23,village,Village Belyss,1066,49,20381,Bely,539,czsk,Teutons
-47,-22,unoccupied,Unoccupied 4-3-4-7,,,,,,,
-47,-21,oasis,Lake,,,,,,,
-47,-20,oasis,Lake,,,,,,,
-47,-19,village,Village iRun2,14691,268,74905,iRun,15,TR_,Romans
-47,-18,unoccupied,Unoccupied 4-4-4-6,,,,,,,
-47,-17,unoccupied,Unoccupied 4-4-4-6,,,,,,,
-47,-16,oasis,Forest,,,,,,,
-47,-14,unoccupied,Unoccupied 3-3-3-9,,,,,,,
-47,-13,unoccupied,Unoccupied 3-3-3-9,,,,,,,
-47,-12,unoccupied,Unoccupied 4-5-3-6,,,,,,,
-47,-11,unoccupied,Unoccupied 4-5-3-6,,,,,,,
-47,-10,village,Village Nexus,1111,65,67773,Maverick,339,NKF,Gauls
-47,-9,unoccupied,Unoccupied 3-3-3-9,,,,,,,
-47,-8,unoccupied,Unoccupied 1-1-1-15,,,,,,,
-47,-7,unoccupied,Unoccupied 1-1-1-15,,,,,,,
-47,-6,unoccupied,Unoccupied 3-3-3-9,,,,,,,
-47,-4,village,Village Surrey,816,53,72329,Teodolinda,153,KB,Teutons
-47,-3,village,Village LocoMocoBoto,611,152,71865,BOTO,282,NKF-A,Gauls
-47,-2,village,Village Engerau 01,840,9,19364,WOLF,507,OFF,Romans
-47,-1,unoccupied,Unoccupied 3-3-3-9,,,,,,,
-47,0,unoccupied,Unoccupied 3-4-4-7,,,,,,,
-47,1,other,{k.fo},,,-1,,,,
-47,2,unoccupied,Unoccupied 4-4-4-6,,,,,,,
-47,3,unoccupied,Unoccupied 4-3-4-7,,,,,,,
-47,4,oasis,Forest,,,,,,,
-47,6,other,Mountain,,,,,,,
-47,7,oasis,Forest,,,,,,,
-47,8,oasis,Clay,,,,,,,
-47,9,village,Village Oblivion,826,173,19273,Oblivion,494,NKF-B,Romans
-47,10,oasis,Forest,,,,,,,
-47,11,unoccupied,Unoccupied 4-4-4-6,,,,,,,
-47,12,village,Village The Bailiff&#39;s Shadow,1366,65,63225,gurnkeep,331,NKF,Romans
-47,13,village,Village Nowa osada,1366,65,73793,gurnkeep,139,NKF,Romans
-47,14,unoccupied,Unoccupied 3-3-3-9,,,,,,,
-47,16,oasis,Clay,,,,,,,
-47,17,village,Village R39H88wrwS`s village,3989,,19649,R39H88wrwS,159,Tribe Romans,Romans
-47,18,unoccupied,Unoccupied 4-4-4-6,,,,,,,
-47,19,village,Village Ottolenghi`s village,988,,20046,Ottolenghi,37,Tribe Romans,Romans
-47,20,unoccupied,Unoccupied 4-3-4-7,,,,,,,
-47,21,other,Mountain,,,,,,,
-47,22,unoccupied,Unoccupied 4-3-4-7,,,,,,,
-47,23,oasis,Clay,,,,,,,
-47,24,village,Village 2,1098,282,73723,keyser61,201,SSQ3,Romans
-47,26,village,Village PUPPY SEED,1339,14,64394,WOLFMASTER,478,SSQ,Romans
-47,27,unoccupied,Unoccupied 3-3-3-9,,,,,,,
-47,28,unoccupied,Unoccupied 1-1-1-15,,,,,,,
-47,29,village,Village Natars -47|29,1,,21647,Natars,255,Tribe Natars,Natars
-47,30,unoccupied,Unoccupied 3-3-3-9,,,,,,,
-47,31,unoccupied,Unoccupied 3-3-3-9,,,,,,,
-47,32,oasis,Forest,,,,,,,
-47,33,village,Village Vesnice: LostSurvivalist,1363,,22374,LostSurvivalist,42,Tribe Gauls,Gauls
-47,34,unoccupied,Unoccupied 4-4-4-6,,,,,,,
-47,36,unoccupied,Unoccupied 1-1-1-15,,,,,,,
-47,37,unoccupied,Unoccupied 1-1-1-15,,,,,,,
-47,38,unoccupied,Unoccupied 1-1-1-15,,,,,,,
-47,39,unoccupied,Unoccupied 3-4-4-7,,,,,,,
-47,40,village,Village Natars -47|40,1,,24276,Natars,114,Tribe Natars,Natars
-47,41,other,{k.fo},,,-1,,,,
-47,42,unoccupied,Unoccupied 3-3-3-9,,,,,,,
-47,43,village,Village Vesnice: SYXAisfast,1754,,25315,SYXAisfast,168,Tribe Romans,Romans
-47,44,oasis,Forest,,,,,,,
-47,46,unoccupied,Unoccupied 1-1-1-15,,,,,,,
-47,47,village,Village 04.12.,1835,22,25757,utolsó samuraj,365,HUNok,Teutons
-47,48,village,Village Árad a T.,1835,22,73426,utolsó samuraj,65,HUNok,Teutons
-47,49,unoccupied,Unoccupied 1-1-1-15,,,,,,,
-47,50,unoccupied,Unoccupied 3-4-5-6,,,,,,,
-47,51,unoccupied,Unoccupied 3-3-3-9,,,,,,,
-47,52,unoccupied,Unoccupied 4-4-4-6,,,,,,,
-47,53,unoccupied,Unoccupied 3-3-3-9,,,,,,,
-47,54,unoccupied,Unoccupied 3-3-3-9,,,,,,,
-47,56,oasis,Forest,,,,,,,
-47,57,unoccupied,Unoccupied 3-3-3-9,,,,,,,
-47,58,unoccupied,Unoccupied 3-3-3-9,,,,,,,
-47,59,unoccupied,Unoccupied 4-4-3-7,,,,,,,
-47,60,unoccupied,Unoccupied 4-5-3-6,,,,,,,
-47,61,unoccupied,Unoccupied 4-3-4-7,,,,,,,
-47,62,village,Village Anarriland,2828,,31530,Anarri,380,Tribe Gauls,Gauls
-47,63,unoccupied,Unoccupied 3-3-3-9,,,,,,,
-47,64,village,Village Anarriland 2,2828,,74392,Anarri,64,Tribe Gauls,Gauls
-47,66,unoccupied,Unoccupied 4-3-4-7,,,,,,,
-47,67,other,{k.fo},,,-1,,,,
-47,68,village,Village 0.7L,3588,53,74473,Amazing,139,KB,Teutons
-47,69,unoccupied,Unoccupied 4-4-3-7,,,,,,,
-47,70,unoccupied,Unoccupied 4-3-4-7,,,,,,,
-47,71,unoccupied,Unoccupied 3-3-3-9,,,,,,,
-47,72,other,{k.fo},,,-1,,,,
-47,73,oasis,Clay,,,,,,,
-47,74,unoccupied,Unoccupied 3-3-3-9,,,,,,,
-47,76,unoccupied,Unoccupied 4-4-3-7,,,,,,,
-47,77,village,{k.bt},4009,,-1,Mini03 Alliance Tribe Gauls,,Tribe Gauls,Gauls
-47,78,oasis,Clay,,,,,,,
-47,79,oasis,Clay,,,,,,,
-47,80,oasis,Forest,,,,,,,
-47,81,unoccupied,Unoccupied 4-4-3-7,,,,,,,
-47,82,unoccupied,Unoccupied 4-5-3-6,,,,,,,
-47,83,unoccupied,Unoccupied 3-4-5-6,,,,,,,
-47,84,other,Mountain,,,,,,,
-47,86,oasis,Forest,,,,,,,
-47,87,other,{k.fo},,,-1,,,,
-47,88,unoccupied,Unoccupied 3-3-3-9,,,,,,,
-47,89,village,{k.bt},4779,206,-1,hasaci Alliance SSQ2 Tribe Teutons,,SSQ2,Teutons
-47,90,unoccupied,Unoccupied 3-4-4-7,,,,,,,
-47,91,oasis,Forest,,,,,,,
-47,92,unoccupied,Unoccupied 4-5-3-6,,,,,,,
-47,93,other,{k.fo},,,-1,,,,
-47,94,unoccupied,Unoccupied 3-3-3-9,,,,,,,
-47,96,unoccupied,Unoccupied 4-4-3-7,,,,,,,
-47,97,unoccupied,Unoccupied 3-4-5-6,,,,,,,
-47,98,unoccupied,Unoccupied 4-4-4-6,,,,,,,
-47,99,unoccupied,Unoccupied 3-4-4-7,,,,,,,
-47,100,village,Village BULUT Köyü,5893,,44968,BULUT,20,Tribe Gauls,Gauls
-47,101,unoccupied,Unoccupied 3-3-3-9,,,,,,,
-47,102,unoccupied,Unoccupied 4-3-4-7,,,,,,,
-47,103,unoccupied,Unoccupied 4-5-3-6,,,,,,,
-47,104,oasis,Lake,,,,,,,
-47,106,other,{k.fo},,,-1,,,,
-47,107,oasis,Lake,,,,,,,
-47,108,village,Village KuDDo Köyü,6842,172,46672,KuDDo,432,KB-1,Gauls
-47,109,unoccupied,Unoccupied 3-3-3-9,,,,,,,
-47,110,unoccupied,Unoccupied 3-3-3-9,,,,,,,
-47,111,village,Village EkMkCi,6842,172,72480,KuDDo,176,KB-1,Gauls
-47,112,other,Mountain,,,,,,,
-47,113,unoccupied,Unoccupied 4-4-4-6,,,,,,,
-47,114,village,Village [01] N Oaș,7464,,48052,Cip3991,412,Tribe Teutons,Teutons
-47,116,unoccupied,Unoccupied 3-3-3-9,,,,,,,
-47,117,unoccupied,Unoccupied 4-5-3-6,,,,,,,
-47,118,unoccupied,Unoccupied 3-3-3-9,,,,,,,
-47,119,unoccupied,Unoccupied 1-1-1-15,,,,,,,
-47,120,village,Village Villaggio di padavaaaa,8276,,49426,padavaaaa,12,Tribe Gauls,Gauls
-47,121,unoccupied,Unoccupied 3-3-3-9,,,,,,,
-47,122,unoccupied,Unoccupied 3-3-3-9,,,,,,,
-47,123,village,Village Osada: Michal1986pl,8669,,50098,Michal1986pl,15,Tribe Gauls,Gauls
-47,124,unoccupied,Unoccupied 3-3-3-9,,,,,,,
-47,126,unoccupied,Unoccupied 3-3-3-9,,,,,,,
-47,127,unoccupied,Unoccupied 4-4-4-6,,,,,,,
-47,128,unoccupied,Unoccupied 3-4-4-7,,,,,,,
-47,129,oasis,Forest,,,,,,,
-47,130,village,Village Dorf von ASA,9504,172,51268,ASA,417,KB-1,Gauls
-47,131,village,Village 2,8940,172,69609,SBK,156,KB-1,Gauls
-47,132,village,Village hammieboy´s Dorp,9792,,51608,hammieboy,8,Tribe Gauls,Gauls
-47,133,unoccupied,Unoccupied 3-3-3-9,,,,,,,
-47,134,unoccupied,Unoccupied 4-4-4-6,,,,,,,
-47,136,unoccupied,Unoccupied 3-3-3-9,,,,,,,
-47,137,unoccupied,Unoccupied 4-5-3-6,,,,,,,
-47,138,unoccupied,Unoccupied 4-4-4-6,,,,,,,
-47,139,unoccupied,Unoccupied 4-3-4-7,,,,,,,
-47,140,unoccupied,Unoccupied 3-3-3-9,,,,,,,
-47,141,other,{k.fo},,,-1,,,,
-47,142,village,Village ary Köyü,11331,,53479,ary,34,Tribe Romans,Romans
-47,143,unoccupied,Unoccupied 1-1-1-15,,,,,,,
-47,144,unoccupied,Unoccupied 3-4-5-6,,,,,,,
-47,146,village,Village Villaggio di PANED,11797,,53971,PANED,37,Tribe Gauls,Gauls
-47,147,unoccupied,Unoccupied 3-3-3-9,,,,,,,
-47,148,unoccupied,Unoccupied 3-3-3-9,,,,,,,
-47,149,unoccupied,Unoccupied 1-1-1-15,,,,,,,
-47,150,village,Village Villaggio di DirtyFriend,12437,,54653,DirtyFriend,9,Tribe Romans,Romans
-47,151,unoccupied,Unoccupied 3-3-3-9,,,,,,,
-47,152,other,Mountain,,,,,,,
-47,153,village,Village Vesnice: MMareczech_,12922,,55205,MMareczech_,16,Tribe Gauls,Gauls
-47,154,oasis,Lake,,,,,,,
-47,156,oasis,Lake,,,,,,,
-47,157,village,Village Vesnice: VeteranFromWot,13582,,55996,VeteranFromWot,18,Tribe Gauls,Gauls
-47,158,oasis,Forest,,,,,,,
-47,159,unoccupied,Unoccupied 4-5-3-6,,,,,,,
-47,160,unoccupied,Unoccupied 4-4-4-6,,,,,,,
-47,161,village,Village Aldea de SeioLopez,14262,381,56879,SeioLopez,399,KHEXT,Gauls
-47,162,unoccupied,Unoccupied 4-4-3-7,,,,,,,
-47,163,oasis,Forest,,,,,,,
-47,164,unoccupied,Unoccupied 4-4-4-6,,,,,,,
-47,166,unoccupied,Unoccupied 4-3-4-7,,,,,,,
-47,167,unoccupied,Unoccupied 1-1-1-15,,,,,,,
-47,168,unoccupied,Unoccupied 4-4-4-6,,,,,,,
-47,169,unoccupied,Unoccupied 1-1-1-15,,,,,,,
-47,170,village,Village TLN,16401,172,73004,eXceed,136,KB-1,Gauls
-47,171,village,{k.bt},16048,172,-1,Jarem Alliance KB-1 Tribe Teutons,,KB-1,Teutons
-47,172,other,{k.fo},,,-1,,,,
-47,173,unoccupied,Unoccupied 1-1-1-15,,,,,,,
-47,174,oasis,Forest,,,,,,,
-47,176,other,{k.fo},,,-1,,,,
-47,177,oasis,Clay,,,,,,,
-47,178,other,{k.fo},,,-1,,,,
-47,179,unoccupied,Unoccupied 4-4-4-6,,,,,,,
-47,180,unoccupied,Unoccupied 4-4-4-6,,,,,,,
-47,181,unoccupied,Unoccupied 4-4-3-7,,,,,,,
-47,182,other,{k.fo},,,-1,,,,
-47,183,other,{k.fo},,,-1,,,,
-47,184,village,Village Vesnice: lukasb90,18344,,61824,lukasb90,12,Tribe Gauls,Gauls
-47,186,unoccupied,Unoccupied 4-4-3-7,,,,,,,
-47,187,oasis,Clay,,,,,,,
-47,188,oasis,Clay,,,,,,,
-47,189,village,Village Vesnice: Kate_Trey,19321,,63141,Kate_Trey,19,Tribe Gauls,Gauls
-47,190,unoccupied,Unoccupied 3-3-3-9,,,,,,,
-47,191,oasis,Forest,,,,,,,
-47,192,unoccupied,Unoccupied 3-3-3-9,,,,,,,
-47,193,village,Village Villaggio di Lord Bolinho,20174,,64227,Lord Bolinho,9,Tribe Gauls,Gauls
-47,194,unoccupied,Unoccupied 3-3-3-9,,,,,,,
-47,196,village,Village Cyclopia,17411,181,73737,Steffanium,107,IV-th,Romans
-47,197,other,Mountain,,,,,,,
-47,198,other,Mountain,,,,,,,
-47,199,village,Village hackreen Köyü,21103,,65435,hackreen,13,Tribe Gauls,Gauls
-47,200,oasis,Forest,,,,,,,
